2 3464 6928
1.92732417448465986887e+00
-1.79173121202566520971e+00
5.15657544501616538213e+00
2.02159143564635712664e+00
-1.77294307582625920716e+00
5.10153456871226129721e+00
2.09036411077574335593e+00
-1.77077846855910769897e+00
5.09809394078921851445e+00
1.25994787942977759521e+00
-1.86616392123111762835e+00
5.39148316776527902761e+00
1.63576983820987176266e+00
-1.83355704645992556578e+00
5.29835384547973564651e+00
1.86134055463562675392e+00
-1.78500084404064929267e+00
5.15249748702398147060e+00
1.97424773018279053893e+00
-1.77382318444199404972e+00
5.12767848631107359125e+00
1.57054082136245942714e+00
-1.83694638384221753391e+00
5.32443411967862179068e+00
1.67125048213226023996e+00
-1.80957864270630119918e+00
5.24349823052857733074e+00
1.70541797233466430050e+00
-1.80201946425191716905e+00
5.22746380568582313941e+00
2.10979516778047937464e+00
-1.75369935565595924665e+00
5.08347501734654638739e+00
1.06060795249504136173e+00
-1.88171249017231967393e+00
5.47628907209144966117e+00
1.14455714981577361122e+00
-1.86190584425323146789e+00
5.41967584261878965179e+00
1.37839530595288151105e+00
-1.84069780434769247890e+00
5.35409582090791769104e+00
1.42463767996303447561e+00
-1.85002294847402981581e+00
5.37723719182435733188e+00
1.83417554990827169625e+00
-1.78827763322955290981e+00
5.20333825927266868661e+00
8.86874960754330476931e-01
-1.89598196114919659294e+00
5.54520368389711304502e+00
1.03447303163437509532e+00
-1.88864782068651160252e+00
5.51925347479658423566e+00
1.60681614243425685551e+00
-1.80282384085004965257e+00
5.26854039728376211116e+00
1.78369520061604913685e+00
-1.78804217278107269173e+00
5.22694162636142856115e+00
1.89903445324231312519e+00
-1.76857558290413963142e+00
5.16731406758499733911e+00
2.01212170969359771533e+00
-1.76069054116839396329e+00
5.14255865957966751267e+00
7.34995725830520862942e-01
-1.90689151380528842950e+00
5.60234320384069750531e+00
1.35591771631340507476e+00
-1.84133129254396599173e+00
5.39774457861502998668e+00
1.54585572152333505791e+00
-1.81848668929737811162e+00
5.33107630741383520245e+00
1.55362069251430701122e+00
-1.80481904301806483915e+00
5.28947438206107722891e+00
2.26214998239677189673e+00
-1.72338110718178172398e+00
5.05460618478258805197e+00
1.90515696845794413328e+00
-1.76719933126456174577e+00
5.20167820077055775840e+00
1.94124962427118696873e+00
-1.74867744109184930501e+00
5.14225393275108455526e+00
8.59119290095270438101e-01
-1.87830293531532421802e+00
5.54630833184858840212e+00
9.20689965043946179080e-01
-1.86114556914241702223e+00
5.49924006779603224970e+00
1.60482790515865514358e+00
-1.79872408299752906125e+00
5.30587378813637311481e+00
1.70398056868132585784e+00
-1.76789658562726037516e+00
5.22307296311245483622e+00
1.78247126778470854624e+00
-1.75467698043835373944e+00
5.18537019549119460038e+00
1.39261536960738463442e+00
-1.81760449803220436316e+00
5.38328916303553395295e+00
2.12739569632407254929e+00
-1.70983024843299147300e+00
5.06486359059298596463e+00
8.92984354746209518794e-01
-1.86038682181287828854e+00
5.54035145742885237752e+00
1.35507261061709538552e+00
-1.81340395181329805396e+00
5.39441903348404050433e+00
1.41395117429557504174e+00
-1.79626288519771071250e+00
5.33693403062511873003e+00
2.08992439942387076002e+00
-1.72298758988751488097e+00
5.12833609947969559784e+00
2.09188273459718310221e+00
-1.70934993314638927764e+00
5.08631687379212404920e+00
2.16954302178014568625e+00
-1.70472995805473459541e+00
5.07456303033102518185e+00
7.89022586988101126693e-01
-1.87378864359923791305e+00
5.59102678042277112525e+00
9.19772015746354920651e-01
-1.85269398595410028641e+00
5.53516188428477828865e+00
9.80023796190441442988e-01
-1.85104706543940444874e+00
5.52437091447293049384e+00
1.34235919811379744715e+00
-1.80731357026074257455e+00
5.39748415574325424160e+00
1.37355469831275978088e+00
-1.80506397797340567557e+00
5.38765177078028312252e+00
1.56239968665108119872e+00
-1.77858741385444285577e+00
5.31906525444008249082e+00
1.99417232052449588942e+00
-1.72255281486967826154e+00
5.14603434178052143722e+00
2.37142186245971453573e+00
-1.67570169553142545027e+00
5.00508513935127119510e+00
1.62828382298782980975e+00
-1.75241634424824810345e+00
5.25287410795017972731e+00
2.22227313623229338901e+00
-1.68108955271868953929e+00
5.03586129032443174935e+00
7.97500277906051602272e-01
-1.84375513088420261987e+00
5.55114797964041795098e+00
9.73390275662197490547e-01
-1.83394108458031745990e+00
5.52467308526998568396e+00
9.99642405719326943014e-01
-1.82366336456422439838e+00
5.48076222270682755777e+00
1.02662906887965266201e+00
-1.83223328567975962677e+00
5.51432580544065675809e+00
1.10520149960200630979e+00
-1.81334645753674261748e+00
5.45941880227793596703e+00
1.28517720143450087100e+00
-1.80045531019574522880e+00
5.41285326594401627887e+00
1.56356175561965549115e+00
-1.75205008719680788154e+00
5.27811384360633706336e+00
8.99204836488799008620e-01
-1.83190501701522778788e+00
5.53622287295489368120e+00
1.51590515841520834250e+00
-1.75314528303820105215e+00
5.29626704850079033093e+00
2.44990166130719622117e+00
-1.63712466991115168646e+00
4.93614855106673555696e+00
5.85110927375656952876e-01
-1.86095582409788096179e+00
5.64531429718865052081e+00
7.68006390204349020934e-01
-1.84543983902944841446e+00
5.59058340184876190193e+00
1.78091443375898639268e+00
-1.72333143229985608080e+00
5.21902668094038180158e+00
1.84249114664432966926e+00
-1.72453664379772431126e+00
5.22696871001547336277e+00
1.87982388852338400120e+00
-1.70670777720064026362e+00
5.16795409135847094717e+00
6.40861640035275126337e-01
-1.85417243148804478103e+00
5.64033338600481659597e+00
6.99138698120642443357e-01
-1.83866876801856315993e+00
5.59762290549211094515e+00
9.59511353433914582212e-01
-1.80380537848361899300e+00
5.48603738492382220215e+00
1.33506197121877523415e+00
-1.77287200022480173622e+00
5.39528254117088312825e+00
1.44922773739088750489e+00
-1.74852706118894629661e+00
5.31911287240817198807e+00
1.48544709255982421148e+00
-1.74203395414364448079e+00
5.30565063999124664207e+00
2.23400910951696074491e+00
-1.64779426405274764811e+00
5.01983603844395975813e+00
8.65121958760822318268e-01
-1.81134059849215645066e+00
5.53928686170921746879e+00
1.09152164423434094864e+00
-1.78584825050362883125e+00
5.45924983195733215524e+00
1.28454088576366243224e+00
-1.76918899749447544600e+00
5.40953119156822470615e+00
1.34735574331644292201e+00
-1.76503758781003772249e+00
5.39056467829268459724e+00
1.37233446140952719539e+00
-1.75986194078809310426e+00
5.38236228343426237331e+00
1.65582937705592114774e+00
-1.71517755186156972691e+00
5.23622559009009425068e+00
1.74062621471376544058e+00
-1.69840685261212631652e+00
5.19591131936282746295e+00
1.76888507428574315306e+00
-1.69863405334164307980e+00
5.18376944383504323355e+00
6.41115501305921764441e-01
-1.83690567779294244843e+00
5.64026293792581423503e+00
8.18549057791709389065e-01
-1.79578791140568050366e+00
5.50654771436933820894e+00
9.12127335369746772287e-01
-1.80328961777852958548e+00
5.53093433846390691855e+00
1.14330736756142314903e+00
-1.77652195613175467592e+00
5.44623405422909279139e+00
1.33464833703520757702e+00
-1.75893284790526061023e+00
5.39363015455155814237e+00
1.40604370306215309405e+00
-1.74146483753791581073e+00
5.33229590587456403483e+00
9.32112944079559246902e-01
-1.79572706662575742875e+00
5.52669431123294430108e+00
2.39008937394777154495e+00
-1.61746768076201674624e+00
4.97880350266815785432e+00
-4.81226692624336704895e-01
-1.74904294895192014003e+00
5.41264386856721824159e+00
5.55881341498665193512e-03
-1.66151235346699643891e+00
5.13510212465459137121e+00
6.47898333810339233096e-01
-1.82259332591575273774e+00
5.63820514665218475159e+00
8.24182277325133272328e-01
-1.79076823426575315601e+00
5.54301378416603274246e+00
8.64363412893126792369e-01
-1.79315775463878490648e+00
5.53609845365150299301e+00
7.33031610350924678343e-01
-1.80291121772897988684e+00
5.59015067928959918930e+00
7.53623124625565798951e-01
-1.80277510332325996423e+00
5.58771470711590811931e+00
1.39625506550070177525e+00
-1.73024018478039365299e+00
5.37096171212507123016e+00
1.47824746689228270213e+00
-1.71157744379426057790e+00
5.30408150458252425352e+00
1.56900593555874867668e+00
-1.68452317453990585427e+00
5.23032521044935716503e+00
1.93104178014119853835e+00
-1.65498519617019157479e+00
5.13224968229360101191e+00
2.38910381169815355662e+00
-1.60422096619491849623e+00
4.97676249253165714492e+00
-7.44661236607589427372e-01
-1.76560123917764588697e+00
5.51008333983638731723e+00
8.64505572744376227234e-01
-1.77597514635610975731e+00
5.53552419691555286363e+00
9.04886712617571919992e-01
-1.77515469454317487141e+00
5.52900638306571057257e+00
2.37512925696556909116e+00
-1.60057334676124241035e+00
4.98664186919393426223e+00
6.40657250024714963743e-01
-1.80106519955491406471e+00
5.63659948867687532470e+00
7.53836017319378770551e-01
-1.78556328646252437942e+00
5.58743528482034168547e+00
8.16694418799870147652e-01
-1.77271353666593145526e+00
5.54086463732837852803e+00
9.98600863803383864692e-01
-1.76243922282375820032e+00
5.51184041559624748885e+00
1.01187306270937082964e+00
-1.76200971465794586912e+00
5.50918882055688197141e+00
1.37726201430158412542e+00
-1.71770192539333166337e+00
5.37539613382087555493e+00
1.96721304294994081552e+00
-1.63614178574677882061e+00
5.10956356235896169693e+00
5.85093701140326771792e-03
-1.64362590609638514749e+00
5.16668976685741832000e+00
7.32711337569612153331e-01
-1.78154616647071573077e+00
5.58789469432377305935e+00
9.31859760602820719200e-01
-1.74835119102983083117e+00
5.48473104746326090009e+00
1.21956432645836509998e+00
-1.72738199670713421519e+00
5.42176447366975811093e+00
1.82775767446640480252e+00
-1.65223646991894068670e+00
5.18518746436870170413e+00
3.17867291923150108168e-02
-1.64894499894263257822e+00
5.20045697914721127830e+00
5.56308623100036037101e-01
-1.78899976627775703086e+00
5.63982577793962480683e+00
6.40473745973610064652e-01
-1.78673891623517433480e+00
5.63513247015243567972e+00
6.84455733701717861095e-01
-1.77458636397989644173e+00
5.59236535847942928257e+00
1.03832757075693726811e+00
-1.74378222356778933566e+00
5.50259821308012053720e+00
1.39538240556312120866e+00
-1.70247097039257710982e+00
5.36763205323328485008e+00
1.92434392169243717596e+00
-1.62881336321753056318e+00
5.13150751697715090671e+00
2.21613306546635824290e+00
-1.60739540643087353011e+00
5.06506827806938009218e+00
7.46655336614508335913e-01
-1.76426162364272243188e+00
5.58602748889828060186e+00
1.26382740147082239801e+00
-1.70758455022891797448e+00
5.40770855781244730309e+00
1.30795060508268101707e+00
-1.70488114917368371870e+00
5.39471712263323599501e+00
1.33299440679446212776e+00
-1.70324673270055959584e+00
5.38702229943235710863e+00
1.35169448741981645945e+00
-1.70197855383790686012e+00
5.38112325448547590412e+00
1.65889867338040786215e+00
-1.64973824667254720389e+00
5.22504019685900100711e+00
1.96816168482891984404e+00
-1.62797514538459142663e+00
5.14545536580653628533e+00
2.22962540947952492232e+00
-1.58140194046469795275e+00
5.01003109571138516287e+00
1.19985246768326736522e+00
-1.70746892648446224605e+00
5.42450370791590419373e+00
1.70953331265105856751e+00
-1.64937787373375011057e+00
5.24015708288777304347e+00
-1.71970587547513731330e+00
-2.03158686426134327263e+00
6.48242391015477803506e+00
-1.48339044851882007059e+00
-2.01886835497416416985e+00
6.44207202142897372710e+00
9.17506335363931224691e-01
-1.73245952226463484358e+00
5.52211127618134955952e+00
1.13514001162384281507e+00
-1.70686213239717932133e+00
5.43985647215301604263e+00
1.26976849009758407938e+00
-1.69328326349933022676e+00
5.40427092751243076663e+00
-1.51998673312906440458e+00
-1.98375124759232490668e+00
6.36058268559543105169e+00
5.97859922907848728713e-01
-1.76076873082893325950e+00
5.63403264215251997626e+00
8.55919639768316198314e-01
-1.73857004609583865040e+00
5.56986860726709309688e+00
1.23137339784953803168e+00
-1.69180366894122280463e+00
5.41422306825361498994e+00
1.62948351753039610834e+00
-1.63579989571360262524e+00
5.23570335226101768455e+00
1.85890812194634436061e+00
-1.61416491778949389158e+00
5.16372099399149586674e+00
2.26217143660477804090e+00
-1.57160339061430742724e+00
5.02663918581277080477e+00
9.38030391801364160642e-01
-1.70301934796353315882e+00
5.47967427354872960166e+00
1.83132148691887874925e+00
-1.61089582015697518891e+00
5.17695756237346049744e+00
2.31739525016648428846e+00
-1.56279815407966071739e+00
5.02372206397008991274e+00
6.90746165307797310717e-01
-1.73191025362703299173e+00
5.58721631789859518591e+00
7.32406484700113935560e-01
-1.72879419521806521054e+00
5.58393726855600025516e+00
8.08039193843607783663e-01
-1.72505395708373043817e+00
5.57530393911720079103e+00
9.70993169325907734546e-01
-1.69511720316305947165e+00
5.47273668399003998530e+00
1.04330455698192392511e+00
-1.69275695450959662303e+00
5.45794084522879519028e+00
1.55907984734842464114e+00
-1.63231307002622116897e+00
5.26341447236615422867e+00
1.92756621965588448298e+00
-1.58774165840408909567e+00
5.12303920975836124541e+00
8.70001513213126465018e-01
-1.70523250699794126639e+00
5.52691885646222669237e+00
9.03577949934794011355e-01
-1.70454189846760439941e+00
5.52135866735947633543e+00
1.17833359273961035818e+00
-1.66211689756638714144e+00
5.38808887752591747500e+00
1.21639058511155995213e+00
-1.66014633108390952110e+00
5.37788118770387146839e+00
1.30674511468485987642e+00
-1.66316097809616447734e+00
5.38980184247300453393e+00
1.33184766182777458710e+00
-1.65818279400220380815e+00
5.38186127320177742916e+00
1.70808649333118922620e+00
-1.61526080041009945099e+00
5.23573556307120124842e+00
6.32784219007404891144e-01
-1.72946567377689697231e+00
5.62986020467866676853e+00
7.94164818887740153741e-01
-1.71100567650019974586e+00
5.57567592718101767701e+00
8.29025059402387798357e-01
-1.70188044930911952513e+00
5.53133865370016675200e+00
1.88043116494689255269e+00
-1.59604354375978796377e+00
5.18751024211075950632e+00
2.14224785092186476021e+00
-1.54562391499597828748e+00
5.02551025825836994443e+00
8.26926983403720283761e-01
-1.71529904723893777962e+00
5.60919885732693668245e+00
9.56896102859082775538e-01
-1.69771401138222355343e+00
5.54960474097239320201e+00
1.94233844034880953622e+00
-1.56541420155408705916e+00
5.11136565714767066027e+00
2.21223343281029549701e+00
-1.54720748807222641119e+00
5.05619176400105541092e+00
7.59391336611102918397e-01
-1.70019322365890990234e+00
5.57765001145611982736e+00
9.09881338419431306974e-01
-1.68323745062114893400e+00
5.51790301580885156341e+00
1.35339121192802758209e+00
-1.62450985087431698517e+00
5.33430166960514018371e+00
1.63844168739127948875e+00
-1.60544495572608014733e+00
5.26452058521431442983e+00
1.87852386885443611853e+00
-1.57087463791760373333e+00
5.14675552685047055235e+00
2.30060878519087719241e+00
-1.51990500867959443809e+00
4.98735544829726595850e+00
5.48431735951797394435e-01
-1.71028582230796666330e+00
5.63227646821306304759e+00
1.43588415314361639297e+00
-1.61968199273264290561e+00
5.34330736936105044066e+00
1.62073398071687191369e+00
-1.60031356403099089825e+00
5.27110919338574035464e+00
1.80246115394965156220e+00
-1.58525759542453936746e+00
5.22460595295832685991e+00
1.87908277622270536433e+00
-1.57209965087357805835e+00
5.18363076674806411148e+00
2.02132742401215237393e+00
-1.54858237846325685894e+00
5.10098046264298687902e+00
5.97155207731315584851e-01
-1.70357147406745412788e+00
5.62812034802947547263e+00
6.31926926825786550168e-01
-1.70373545883995247685e+00
5.62521604594136892530e+00
6.60200853255648922868e-01
-1.70094243787264498557e+00
5.62438574305865657266e+00
1.26782652925716043946e+00
-1.63396117266318907646e+00
5.39683999696138005930e+00
1.83453765429073301085e+00
-1.56290515706504740123e+00
5.16780849684340903849e+00
2.22535296679007199572e+00
-1.52458962053822122407e+00
5.04294913454543713982e+00
5.41289113614675798658e-01
-1.69592909081313636399e+00
5.63125594634117820902e+00
6.90046482301306385310e-01
-1.68219798326892089335e+00
5.58202070744577394379e+00
1.31804387241472054093e+00
-1.62072438032355248261e+00
5.38102747911880019416e+00
1.43813219279990578414e+00
-1.59777685945085967667e+00
5.30284368993278754090e+00
1.79068023353464877978e+00
-1.57293384551632398072e+00
5.22834307617343529984e+00
1.93745257049118113635e+00
-1.55073488308503204536e+00
5.14933885822902315255e+00
2.16345790885611322096e+00
-1.52046833053562946425e+00
5.04569010368965020774e+00
2.39405957376796285629e+00
-1.48920809907552254003e+00
4.94850257194891529622e+00
6.67372099787607808707e-01
-1.68367848354867355454e+00
5.62356641515274713328e+00
1.68338433972964884866e+00
-1.57343890274542030916e+00
5.24063644396992245333e+00
2.24352606346050409414e+00
-1.50780808580128256047e+00
5.02715673412295327438e+00
2.37674522989899283942e+00
-1.49010794396488299718e+00
4.96401035187913652891e+00
6.32147912091550967517e-01
-1.67945295294942442688e+00
5.62472207880270058666e+00
6.76098297079742449611e-01
-1.66803198395686336220e+00
5.58198197097637116570e+00
1.06182330792538204278e+00
-1.62602423559538666886e+00
5.44718902085119704992e+00
1.59179451271147320846e+00
-1.56432654638099788436e+00
5.24087884311129048598e+00
1.96112916821999960781e+00
-1.52235901788346539298e+00
5.09380943470642844062e+00
2.21925442893144531098e+00
-1.50547816141859125416e+00
5.04343291157160678040e+00
2.36284069300220167520e+00
-1.48630191273286538234e+00
4.97395057601845991258e+00
6.08388904547659370436e-01
-1.68377241515283659901e+00
5.66500004820107516679e+00
8.82302004149429164315e-01
-1.64154658821841281657e+00
5.51789618955368954545e+00
1.46757398871984734434e+00
-1.57153938089394062949e+00
5.28912729991882013536e+00
1.91352856284965366918e+00
-1.52211865758027875550e+00
5.11977187306788383836e+00
6.82776423453151037890e-01
-1.65383855315542338538e+00
5.57978345105482187449e+00
9.08955859330162985188e-01
-1.63393551061505948319e+00
5.51253074315447832987e+00
1.30473759316667359265e+00
-1.59376730016881151819e+00
5.38161439341364555844e+00
1.44665078231348243065e+00
-1.58076671166937421376e+00
5.33429924469069050019e+00
1.68870544335741334940e+00
-1.54117129833590049692e+00
5.19656219318280587771e+00
2.04460967840492502390e+00
-1.50463650702337781162e+00
5.07962503281885435769e+00
2.07287781351458200163e+00
-1.51195526904130583823e+00
5.10232027568057766587e+00
6.45758175786459664991e-01
-1.65807585929015455228e+00
5.62125435354902069918e+00
1.08086396342571711138e+00
-1.60436669075538262952e+00
5.44039844075300482729e+00
1.21606291576277847355e+00
-1.59506086528134183311e+00
5.40644588459701846972e+00
1.27294560962339597943e+00
-1.59193275737503281420e+00
5.39005719825721296701e+00
1.58379529679706743117e+00
-1.55568079496756195290e+00
5.27971884064665797354e+00
5.26854386923578665858e-01
-1.65297139308664253754e+00
5.62774855005972529653e+00
9.35777836734485335413e-01
-1.61616088437961535895e+00
5.50709239640958170270e+00
1.15842075405732569671e+00
-1.59091921285439474865e+00
5.42102418775365801906e+00
1.45481792896633810308e+00
-1.55531010170201011711e+00
5.29130069649239498375e+00
1.65407711108737598416e+00
-1.53111227273633088153e+00
5.21019596510659699362e+00
1.99815790723493136305e+00
-1.50160700282383530180e+00
5.10710463016464100150e+00
5.96940161696010385128e-01
-1.64361114342970049407e+00
5.62396075503178405341e+00
1.18239720870950648646e+00
-1.57193824884625721339e+00
5.37614570005569358813e+00
1.87641445437433973531e+00
-1.51474401204147812727e+00
5.17645971695856133010e+00
2.18471892760835784131e+00
-1.46987297776498726520e+00
5.02208074415730365558e+00
4.88099693453168892443e-01
-1.64947035740563285877e+00
5.66712505994058712844e+00
6.31601920897207902428e-01
-1.63664134007930228698e+00
5.62031153673862338138e+00
1.06680355866276421750e+00
-1.57316073745723516986e+00
5.40360445796426169807e+00
1.10567060743733081019e+00
-1.56844712008357567434e+00
5.39483459714731683476e+00
1.54768305105692527412e+00
-1.54167193250863254761e+00
5.29197585076983134655e+00
1.98707006327344415375e+00
-1.48968553077823462338e+00
5.11142825293983538160e+00
2.20753951405880499692e+00
-1.45550868299917057769e+00
5.00261470499089533348e+00
2.26392291613050655741e+00
-1.45712021374930134066e+00
5.00280218504027374138e+00
-1.79084069358976027964e+00
-1.87655473165932717983e+00
6.47540532019666859043e+00
7.99409022797540114169e-01
-1.61164998275883442069e+00
5.56431756128497401193e+00
1.62938305435846131353e+00
-1.52403394846561579534e+00
5.25655501534746694148e+00
1.77661115916578205010e+00
-1.50534421910726123883e+00
5.18751599795864759557e+00
2.23525914791198143661e+00
-1.45559610667396310824e+00
5.02273814770251991746e+00
9.48262454949466704335e-01
-1.59871260706719908740e+00
5.54002098661009245717e+00
1.51748996518819923018e+00
-1.53045134582367770015e+00
5.30197746604765374201e+00
1.90230735994380517617e+00
-1.49107099873609949547e+00
5.15896815578955969528e+00
2.01724759682209553446e+00
-1.47190395618172686909e+00
5.09085431273559674281e+00
2.41722990695163719721e+00
-1.42985810209362695922e+00
4.95799778034232918600e+00
4.80844850207441554257e-01
-1.62785679835239482927e+00
5.66528593875302366456e+00
9.01351565922549058385e-01
-1.58485835493179849642e+00
5.50834103242683159607e+00
9.75050953314146040540e-01
-1.56917761692393908923e+00
5.45767828146351607899e+00
1.06097687559235120958e+00
-1.57409960172763985220e+00
5.47813414446863067297e+00
1.45965129395112147570e+00
-1.52068271778180652554e+00
5.28490268431938847726e+00
1.71449271806078074043e+00
-1.49846476873051659418e+00
5.21546009079979810963e+00
